Country,Year,Air_Quality_CO,Fires
Romania,2010,1.7433057324840766,0.0
Romania,2011,1.7551260504201682,333.0
Romania,2012,1.6716762589928058,3097.0
Romania,2013,1.081987012987013,3101.0
Romania,2014,1.0166981132075472,2403.0
Romania,2015,1.0009930069930069,7320.0
Romania,2016,0.9827906976744186,4368.0
Romania,2017,1.0574852459016395,30481.0
Romania,2018,0.9896100278551532,3339.0
Romania,2019,0.9796376811594204,73445.0
Romania,2020,0.8870158730158731,81668.0
Romania,2021,0.0,24622.0
Slovakia,1990,0.0,0.0
Slovakia,1991,0.0,0.0
Slovakia,1992,0.0,0.0
Slovakia,1993,0.0,0.0
Slovakia,1994,0.0,0.0
Slovakia,1995,3.54575,0.0
Slovakia,1996,3.049,0.0
Slovakia,1997,2.856,0.0
Slovakia,1998,2.984833333333333,0.0
Slovakia,1999,2.4053,0.0
Slovakia,2000,2.41275,0.0
Slovakia,2001,1.945625,0.0
Slovakia,2002,2.0687,0.0
Slovakia,2003,1.989,0.0
Slovakia,2004,2.0318,0.0
Slovakia,2005,1.7048636363636362,0.0
Slovakia,2006,1.6582272727272729,0.0
Slovakia,2007,1.45625,0.0
Slovakia,2008,1.6078181818181818,0.0
Slovakia,2009,1.761625,0.0
Slovakia,2010,1.934875,0.0
Slovakia,2011,1.7874444444444444,0.0
Slovakia,2012,2.000153846153846,0.0
Slovakia,2013,0.937,0.0
Slovakia,2014,1144.552703703704,0.0
Slovakia,2015,270.1668,0.0
Slovakia,2016,0.6929487179487179,0.0
Slovakia,2017,0.8778333333333334,0.0
Slovakia,2018,0.6778974358974359,0.0
Slovakia,2019,0.6982820512820513,25.0
Slovakia,2020,9.2935,85.0
Slovakia,2021,636.8124358974359,76.0
Slovenia,1990,0.0,0.0
Slovenia,1991,0.0,0.0
Slovenia,1992,0.0,0.0
Slovenia,1993,0.0,0.0
Slovenia,1994,0.0,0.0
Slovenia,1995,0.0,0.0
Slovenia,1996,0.0,0.0
Slovenia,1997,0.0,0.0
Slovenia,1998,0.0,0.0
Slovenia,1999,0.0,0.0
Slovenia,2000,0.0,0.0
Slovenia,2001,0.0,0.0
Slovenia,2002,2.239428571428572,0.0
Slovenia,2003,2.4132857142857143,351.0
Slovenia,2004,2.078875,0.0
Slovenia,2005,2.046875,0.0
Slovenia,2006,1.6532,557.0
Slovenia,2007,1.4042,0.0
Slovenia,2008,1.3166,0.0
Slovenia,2009,1.4293,0.0
Slovenia,2010,1.4632,0.0
Slovenia,2011,1.166,0.0
Slovenia,2012,1.3185,262.0
Slovenia,2013,0.8926666666666668,0.0
Slovenia,2014,0.6324166666666667,0.0
Slovenia,2015,0.7215833333333332,0.0
Slovenia,2016,0.8863333333333333,321.0
Slovenia,2017,0.8451666666666666,188.0
Slovenia,2018,0.6708333333333334,0.0
Slovenia,2019,0.649,105.0
Slovenia,2020,0.8614999999999999,168.0
Slovenia,2021,0.0,946.0
Spain,1990,14.1965,0.0
Spain,1991,6.504285714285714,0.0
Spain,1992,6.330625,0.0
Spain,1993,6.047785714285714,0.0
Spain,1994,0.0,0.0
Spain,1995,1.8893,0.0
Spain,1996,4.2761538461538455,0.0
Spain,1997,3.591183823529412,0.0
Spain,1998,3.830857142857143,0.0
Spain,1999,21.96654658385093,0.0
Spain,2000,20.18479545454545,107101.0
Spain,2001,2.231337398373984,41000.0
Spain,2002,1.829435555555556,54254.0
Spain,2003,1.7019771863117872,64822.0
Spain,2004,1.5374809160305345,90166.0
Spain,2005,1.469228494623656,112153.0
Spain,2006,1.2263323699421964,118527.0
Spain,2007,1.1450546875,56589.0
Spain,2008,1.0400348258706469,10073.0
Spain,2009,0.8876188235294118,88893.0
Spain,2010,0.8290354767184035,19913.0
Spain,2011,0.7702100656455142,60396.0
Spain,2012,0.7413977011494253,189747.0
Spain,2013,0.5043178170144462,37266.0
Spain,2014,0.4579649122807017,22056.0
Spain,2015,0.5131963087248322,63636.0
Spain,2016,0.52796,52730.0
Spain,2017,0.5717746212121212,131048.0
Spain,2018,0.4999474708171206,12789.0
Spain,2019,0.5077047619047619,66409.0
Spain,2020,0.4382110266159695,61099.0
Spain,2021,0.557852207293666,70991.0
Sweden,1990,0.0,0.0
Sweden,1991,0.0,0.0
Sweden,1992,0.0,0.0
Sweden,1993,0.0,0.0
Sweden,1994,0.0,0.0
Sweden,1995,0.0,0.0
Sweden,1996,0.0,0.0
Sweden,1997,0.5,0.0
Sweden,1998,3.223666666666667,0.0
Sweden,1999,2.1525,0.0
Sweden,2000,3.258857142857143,0.0
Sweden,2001,3.71975,0.0
Sweden,2002,2.051333333333333,0.0
Sweden,2003,3.309125,0.0
Sweden,2004,3.1194,0.0
Sweden,2005,1.4901666666666669,0.0
Sweden,2006,1.42525,0.0
Sweden,2007,1.12775,0.0
Sweden,2008,1.925,0.0
Sweden,2009,0.8458333333333333,0.0
Sweden,2010,2.14,0.0
Sweden,2011,2.651666666666667,0.0
Sweden,2012,1.259125,0.0
Sweden,2013,0.3423333333333334,0.0
Sweden,2014,0.95725,0.0
Sweden,2015,0.9309444444444446,0.0
Sweden,2016,1.1853749999999998,0.0
Sweden,2017,1.2308333333333332,0.0
Sweden,2018,1.066625,0.0
Sweden,2019,1.0322916666666666,0.0
Sweden,2020,1.639133333333333,0.0
Sweden,2021,1.6763333333333332,0.0
Turkey,1990,0.0,0.0
Turkey,1991,0.0,0.0
Turkey,1992,0.0,0.0
Turkey,1993,0.0,0.0
Turkey,1994,0.0,0.0
Turkey,1995,0.0,0.0
Turkey,1996,0.0,0.0
Turkey,1997,0.0,0.0
Turkey,1998,0.0,0.0
Turkey,1999,0.0,0.0
Turkey,2000,0.0,225.0
Turkey,2001,0.0,0.0
Turkey,2002,0.0,0.0
Turkey,2003,0.0,0.0
Turkey,2004,0.0,0.0
Turkey,2005,0.0,0.0
Turkey,2006,0.0,8475.0
Turkey,2007,0.0,6861.0
Turkey,2008,0.0,27848.0
Turkey,2009,0.0,5798.0
Turkey,2010,0.0,1278.0
Turkey,2011,0.0,8985.0
Turkey,2012,0.0,9689.0
Turkey,2013,0.0,19995.0
Turkey,2014,0.0,7189.0
Turkey,2015,2.103,55070.0
Turkey,2016,1.893375,125801.0
Turkey,2017,1.80879797979798,47765.0
Turkey,2018,1.7169354838709678,40670.0
Turkey,2019,1.577135416666667,83131.0
Turkey,2020,1.4056377952755903,99857.0
Turkey,2021,0.0,197927.0
